acc_best,acc_last,acc_mean_tail,acc_std_tail,delay_len,eval_tail,expected_boundary,expected_non_source_writes,loss_best,loss_mean_tail,loss_std_tail,mask_mode,max_mem,model,noise_write_count,noise_write_ratio,phase,seed,theoretical_retained_source,theoretical_source_retention_ratio,window_size,write_mode
1.0,0.9937500357627869,0.9933250119686127,0.004974051787155386,40,500,51,31,0.005153520032763481,0.030062413239851593,0.018253322315339354,forced,53,naive,30,0.75,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
1.0,0.9937500357627869,0.9933250119686127,0.004974051787155386,40,500,51,31,0.005153520032763481,0.030062413239851593,0.018253322315339354,forced,61,naive,30,0.75,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
1.0,0.9937500357627869,0.9933250119686127,0.004974051787155386,40,500,51,31,0.005153520032763481,0.030062413239851593,0.018253322315339354,forced,71,naive,30,0.75,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
0.09062500298023224,0.04374999925494194,0.049856251019984484,0.012594907196626324,40,500,61,41,2.975013017654419,2.9982108397483827,0.004211568169955829,forced,10,naive,40,1.0,expC_intermediate,0,0,0.0,8,source-sep-noise-budget
0.09687500447034836,0.05000000074505806,0.05019375093653798,0.012911264483403599,40,500,61,41,2.9754936695098877,2.9984062867164614,0.004370594565713652,forced,20,naive,40,1.0,expC_intermediate,0,0,0.0,8,source-sep-noise-budget
0.965624988079071,0.934374988079071,0.9427937608957291,0.007461071472043613,40,500,61,41,0.0983138456940651,0.14611858327686786,0.022081481366099918,forced,59,naive,40,1.0,expC_intermediate,0,18,0.9,8,source-sep-noise-budget
0.9281250238418579,0.925000011920929,0.9031125115156173,0.009261808268315625,40,500,61,41,0.13702166080474854,0.1904570251405239,0.023514046678851905,forced,60,naive,40,1.0,expC_intermediate,0,19,0.95,8,source-sep-noise-budget
1.0,0.996874988079071,0.996531255364418,0.003431660746049854,40,500,61,41,0.0032707625068724155,0.01870526720257476,0.013816182796075875,forced,61,naive,40,1.0,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
1.0,0.996874988079071,0.996531255364418,0.003431660746049854,40,500,61,41,0.0032707625068724155,0.01870526720257476,0.013816182796075875,forced,62,naive,40,1.0,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
1.0,0.996874988079071,0.996531255364418,0.003431660746049854,40,500,61,41,0.0032707625068724155,0.01870526720257476,0.013816182796075875,forced,63,naive,40,1.0,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
1.0,0.996874988079071,0.996531255364418,0.003431660746049854,40,500,61,41,0.0032707625068724155,0.01870526720257476,0.013816182796075875,forced,71,naive,40,1.0,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
1.0,0.996874988079071,0.996531255364418,0.003431660746049854,40,500,61,41,0.0032707625068724155,0.01870526720257476,0.013816182796075875,forced,81,naive,40,1.0,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
0.5406250357627869,0.5062500238418579,0.4885562583208084,0.02015365029453151,80,500,21,1,0.9517200589179993,1.0486628363132477,0.047238654782690855,forced,10,naive,0,0.0,expC_intermediate,0,9,0.45,8,source-sep-noise-budget
0.965624988079071,0.9468750357627869,0.947831261754036,0.006133572455391345,80,500,21,1,0.06999251246452332,0.11209559984505177,0.015890650176081107,forced,19,naive,0,0.0,expC_intermediate,0,18,0.9,8,source-sep-noise-budget
0.965624988079071,0.953125,0.9477750127315521,0.006621059240133765,80,500,21,1,0.075014129281044,0.1060519088357687,0.01535766148012709,forced,20,naive,0,0.0,expC_intermediate,0,19,0.95,8,source-sep-noise-budget
0.871874988079071,0.8343750238418579,0.8333687608242035,0.013763599051635173,80,500,21,1,0.28944891691207886,0.34953795790672304,0.022472439665655566,forced,21,naive,0,0.0,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
0.871874988079071,0.8343750238418579,0.8333687608242035,0.013763599051635173,80,500,21,1,0.28944891691207886,0.34953795790672304,0.022472439665655566,forced,22,naive,0,0.0,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
0.871874988079071,0.8343750238418579,0.8333687608242035,0.013763599051635173,80,500,21,1,0.28944891691207886,0.34953795790672304,0.022472439665655566,forced,23,naive,0,0.0,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
0.871874988079071,0.8343750238418579,0.8333687608242035,0.013763599051635173,80,500,21,1,0.28944891691207886,0.34953795790672304,0.022472439665655566,forced,31,naive,0,0.0,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
0.871874988079071,0.8343750238418579,0.8333687608242035,0.013763599051635173,80,500,21,1,0.28944891691207886,0.34953795790672304,0.022472439665655566,forced,41,naive,0,0.0,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
0.09375,0.08437500149011612,0.05006875086948276,0.012244863593175795,80,500,41,21,2.9831652641296387,2.998979379653931,0.00487823935460625,forced,10,naive,20,0.25,expC_intermediate,0,0,0.0,8,source-sep-noise-budget
0.15937499701976776,0.109375,0.11426875181496143,0.013227887350602683,80,500,41,21,2.5643153190612793,2.6172390503883363,0.016996800395985435,forced,20,naive,20,0.25,expC_intermediate,0,0,0.0,8,source-sep-noise-budget
0.965624988079071,0.9593750238418579,0.9454625135660172,0.00704872355190322,80,500,41,21,0.07713450491428375,0.13302746206521987,0.01972593396748406,forced,39,naive,20,0.25,expC_intermediate,0,18,0.9,8,source-sep-noise-budget
0.971875011920929,0.9593750238418579,0.9496187609434128,0.00611982670575672,80,500,41,21,0.0581132248044014,0.10686083297431469,0.015243602206391732,forced,40,naive,20,0.25,expC_intermediate,0,19,0.95,8,source-sep-noise-budget
1.0,0.9937500357627869,0.9963375054597855,0.0036848620452412857,80,500,41,21,0.0021451187785714865,0.01844383167522028,0.015809007672149808,forced,41,naive,20,0.25,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
1.0,0.9937500357627869,0.9963375054597855,0.0036848620452412857,80,500,41,21,0.0021451187785714865,0.01844383167522028,0.015809007672149808,forced,42,naive,20,0.25,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
1.0,0.9937500357627869,0.9963375054597855,0.0036848620452412857,80,500,41,21,0.0021451187785714865,0.01844383167522028,0.015809007672149808,forced,43,naive,20,0.25,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
1.0,0.9937500357627869,0.9963375054597855,0.0036848620452412857,80,500,41,21,0.0021451187785714865,0.01844383167522028,0.015809007672149808,forced,51,naive,20,0.25,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
1.0,0.9937500357627869,0.9963375054597855,0.0036848620452412857,80,500,41,21,0.0021451187785714865,0.01844383167522028,0.015809007672149808,forced,61,naive,20,0.25,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
0.10312499850988388,0.06562500447034836,0.050643750973045826,0.012664374070621548,80,500,61,41,2.9839510917663574,2.9991054515838624,0.004956914118451934,forced,10,naive,40,0.5,expC_intermediate,0,0,0.0,8,source-sep-noise-budget
0.10312499850988388,0.06875000149011612,0.050043750870972875,0.012056914383629377,80,500,61,41,2.984131336212158,2.9989172067642214,0.004760069532642662,forced,20,naive,40,0.5,expC_intermediate,0,0,0.0,8,source-sep-noise-budget
0.96875,0.949999988079071,0.945312511086464,0.007498697023676098,80,500,61,41,0.08753038942813873,0.13606312912702562,0.019334409693878216,forced,59,naive,40,0.5,expC_intermediate,0,18,0.9,8,source-sep-noise-budget
0.971875011920929,0.9468750357627869,0.9498625121116638,0.006307595007505475,80,500,61,41,0.06896455585956573,0.1075719491392374,0.015202480869107577,forced,60,naive,40,0.5,expC_intermediate,0,19,0.95,8,source-sep-noise-budget
1.0,1.0,0.9964375051259995,0.003585442986855055,80,500,61,41,0.002383975777775049,0.01887989636324346,0.014037277638666554,forced,61,naive,40,0.5,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
1.0,1.0,0.9964375051259995,0.003585442986855055,80,500,61,41,0.002383975777775049,0.01887989636324346,0.014037277638666554,forced,62,naive,40,0.5,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
1.0,1.0,0.9964375051259995,0.003585442986855055,80,500,61,41,0.002383975777775049,0.01887989636324346,0.014037277638666554,forced,63,naive,40,0.5,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
1.0,1.0,0.9964375051259995,0.003585442986855055,80,500,61,41,0.002383975777775049,0.01887989636324346,0.014037277638666554,forced,71,naive,40,0.5,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
1.0,1.0,0.9964375051259995,0.003585442986855055,80,500,61,41,0.002383975777775049,0.01887989636324346,0.014037277638666554,forced,81,naive,40,0.5,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
0.10000000149011612,0.08437500149011612,0.04962500090524554,0.012279938158573749,80,500,81,61,2.985008955001831,2.998499544620514,0.004456326913147491,forced,10,naive,60,0.75,expC_intermediate,0,0,0.0,8,source-sep-noise-budget
0.10000000149011612,0.07187499850988388,0.05009375082887709,0.012222346133333254,80,500,81,61,2.9836153984069824,2.9988058104515076,0.0047230348782203195,forced,20,naive,60,0.75,expC_intermediate,0,0,0.0,8,source-sep-noise-budget
0.971875011920929,0.949999988079071,0.941200012087822,0.007951356978878443,80,500,81,61,0.08729815483093262,0.15285194249451162,0.023047410248768503,forced,79,naive,60,0.75,expC_intermediate,0,18,0.9,8,source-sep-noise-budget
0.971875011920929,0.940625011920929,0.9487562619447708,0.006942561728628915,80,500,81,61,0.06696231663227081,0.11212902487814426,0.016744396082904928,forced,80,naive,60,0.75,expC_intermediate,0,19,0.95,8,source-sep-noise-budget
1.0,0.996874988079071,0.9963500043153762,0.0038575323421474583,80,500,81,61,0.00268102390691638,0.018810295061208307,0.01700157670650585,forced,81,naive,60,0.75,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
1.0,0.996874988079071,0.9963500043153762,0.0038575323421474583,80,500,81,61,0.00268102390691638,0.018810295061208307,0.01700157670650585,forced,82,naive,60,0.75,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
