acc_best,acc_last,acc_mean_tail,acc_std_tail,delay_len,eval_tail,expected_boundary,loss_best,loss_mean_tail,loss_std_tail,mask_mode,max_mem,model,noise_write_budget,phase,seed,task,theoretical_retained_source,theoretical_source_retention_ratio,window_size,write_mode
1.0,1.0,0.999762499332428,0.0009176241399177381,40,500,61,2.7124269763589837e-05,0.001455660511081078,0.004502877831204272,forced,71,naive,,expD_symbolic_kv,0,symbolic_key_value_retrieval,20,1.0,8,prefix-all
1.0,1.0,0.999762499332428,0.0009176241399177381,40,500,61,2.7124269763589837e-05,0.001455660511081078,0.004502877831204272,forced,81,naive,,expD_symbolic_kv,0,symbolic_key_value_retrieval,20,1.0,8,prefix-all
1.0,1.0,0.9999687498807908,0.00031093476021327353,40,500,20,1.3453134670271538e-05,0.00029715609824779675,0.002141300494555496,forced,20,naive,0,expD_symbolic_kv,0,symbolic_key_value_retrieval,20,1.0,8,source-pinned-noise-fifo
1.0,1.0,0.9996687492132187,0.0010400395644030254,40,500,20,1.7055042917490937e-05,0.0021541831694266876,0.00582513571393901,forced,40,naive,20,expD_symbolic_kv,0,symbolic_key_value_retrieval,20,1.0,8,source-pinned-noise-fifo
0.9156250357627869,0.8968750238418579,0.8845750135183335,0.009257548922055858,40,500,20,0.1743181049823761,0.22723499464988708,0.013753204252320279,forced,60,naive,40,expD_symbolic_kv,0,symbolic_key_value_retrieval,20,1.0,8,source-pinned-noise-fifo
0.9156250357627869,0.8968750238418579,0.8845750135183335,0.009257548922055858,40,500,20,0.1743181049823761,0.22723499464988708,0.013753204252320279,forced,100,naive,80,expD_symbolic_kv,0,symbolic_key_value_retrieval,20,1.0,8,source-pinned-noise-fifo
0.887499988079071,0.862500011920929,0.8401625109910965,0.01006720358996592,80,500,20,0.2674943804740906,0.3480741168856621,0.01992996737553145,forced,10,naive,,expD_symbolic_kv,0,symbolic_key_value_retrieval,10,0.5,8,source-only
0.9468750357627869,0.9281250238418579,0.919356260061264,0.008062477903168998,80,500,20,0.10148821771144867,0.1409718921482563,0.010627250328262743,forced,15,naive,,expD_symbolic_kv,0,symbolic_key_value_retrieval,15,0.75,8,source-only
1.0,1.0,0.9998874995708465,0.0005821587718607545,80,500,20,1.0738849596236832e-05,0.0005986576689356298,0.0021549642257820195,forced,20,naive,,expD_symbolic_kv,0,symbolic_key_value_retrieval,20,1.0,8,source-only
1.0,1.0,0.9998874995708465,0.0005821587718607545,80,500,20,1.0738849596236832e-05,0.0005986576689356298,0.0021549642257820195,forced,25,naive,,expD_symbolic_kv,0,symbolic_key_value_retrieval,20,1.0,8,source-only
1.0,1.0,0.9998874995708465,0.0005821587718607545,80,500,20,1.0738849596236832e-05,0.0005986576689356298,0.0021549642257820195,forced,30,naive,,expD_symbolic_kv,0,symbolic_key_value_retrieval,20,1.0,8,source-only
0.34375,0.2750000059604645,0.27283750534057616,0.017369248805001177,80,500,101,1.6403772830963135,1.6545902051925658,0.0022377865895964345,forced,10,naive,,expD_symbolic_kv,0,symbolic_key_value_retrieval,0,0.0,8,prefix-all
0.34375,0.2718749940395355,0.27139375552535056,0.01813961915996321,80,500,101,1.6394859552383423,1.654490658044815,0.0020771699500781917,forced,20,naive,,expD_symbolic_kv,0,symbolic_key_value_retrieval,0,0.0,8,prefix-all
1.0,1.0,0.9999624998569488,0.00034026773773386217,80,500,101,1.32295026560314e-05,0.0003354098052423069,0.00235113735972148,forced,99,naive,,expD_symbolic_kv,0,symbolic_key_value_retrieval,18,0.9,8,prefix-all
0.918749988079071,0.8687500357627869,0.8765562617778778,0.010570631461155675,80,500,101,0.14578793942928314,0.2010295983850956,0.012424833590800996,forced,100,naive,,expD_symbolic_kv,0,symbolic_key_value_retrieval,19,0.95,8,prefix-all
0.9125000238418579,0.887499988079071,0.8753500118255615,0.010586076875353212,80,500,101,0.15475574135780334,0.20461037933826445,0.015732050635287955,forced,101,naive,,expD_symbolic_kv,0,symbolic_key_value_retrieval,20,1.0,8,prefix-all
0.9125000238418579,0.887499988079071,0.8753500118255615,0.010586076875353212,80,500,101,0.15475574135780334,0.20461037933826445,0.015732050635287955,forced,102,naive,,expD_symbolic_kv,0,symbolic_key_value_retrieval,20,1.0,8,prefix-all
0.9125000238418579,0.887499988079071,0.8753500118255615,0.010586076875353212,80,500,101,0.15475574135780334,0.20461037933826445,0.015732050635287955,forced,103,naive,,expD_symbolic_kv,0,symbolic_key_value_retrieval,20,1.0,8,prefix-all
