acc_best,acc_last,acc_mean_tail,acc_std_tail,delay_len,eval_tail,loss_best,loss_mean_tail,loss_std_tail,mask_mode,max_mem,model,noise_write_budget,phase,seed,theoretical_retained_source,theoretical_source_retention_ratio,window_size,write_mode
0.09687500447034836,0.05312500149011612,0.04938125089555979,0.012630102853766664,40,500,2.9702086448669434,2.9972331886291506,0.0030663301531731186,natural,0,baseline,,natural_baseline,2,,,8,none
0.10312499850988388,0.04062500223517418,0.04955625093355775,0.011977288391461718,80,500,2.9812183380126953,2.9972581157684326,0.0029341275692010785,natural,0,baseline,,natural_baseline,2,,,8,none
0.10000000149011612,0.03750000149011612,0.05065625087916851,0.01222586134150864,10,500,2.981257915496826,2.99704580783844,0.003210872979910007,natural,0,baseline,,natural_baseline,2,,,16,none
0.10312499850988388,0.04374999925494194,0.048318750888109205,0.011478817374291043,20,500,2.9788448810577393,2.9974728755950926,0.002949530996242866,natural,0,baseline,,natural_baseline,2,,,16,none
0.10000000149011612,0.05312500149011612,0.04903125086426735,0.012200273847666953,40,500,2.9705262184143066,2.997232936382294,0.003127121257539459,natural,0,baseline,,natural_baseline,2,,,16,none
0.09375,0.04062500223517418,0.04971250106394291,0.011680787252566454,80,500,2.9826595783233643,2.9972632222175597,0.002889397171063373,natural,0,baseline,,natural_baseline,2,,,16,none
1.0,0.9937500357627869,0.9918062624931335,0.005795265196665191,10,500,0.0025478543248027563,0.03905754611548036,0.028762988969969677,natural,0,baseline,,natural_baseline,2,,,32,none
0.6625000238418579,0.6343750357627869,0.5454062612056733,0.056057057844283296,20,500,0.7825828790664673,1.0014393688440324,0.09154269192735937,natural,0,baseline,,natural_baseline,2,,,32,none
0.21875,0.18125000596046448,0.08516875144839287,0.04368806894218847,40,500,2.6691229343414307,2.9401386308670046,0.08210314757612872,natural,0,baseline,,natural_baseline,2,,,32,none
0.09375,0.04374999925494194,0.04957500079646707,0.011330228041617358,80,500,2.9827473163604736,2.9972372345924376,0.002891533612362341,natural,0,baseline,,natural_baseline,2,,,32,none
0.09687500447034836,0.046875,0.0503875008225441,0.012062914620917943,10,500,2.983372926712036,2.9970494322776795,0.0029588649032420583,natural,0,baseline,,natural_baseline,3,,,4,none
0.10312499850988388,0.07187499850988388,0.05020625079795718,0.01210696322285018,20,500,2.974147081375122,2.9969738874435423,0.002554665325181435,natural,0,baseline,,natural_baseline,3,,,4,none
0.09687500447034836,0.05312500149011612,0.05001875091716647,0.012061837879216233,40,500,2.98004150390625,2.997056674003601,0.0027526928703067357,natural,0,baseline,,natural_baseline,3,,,4,none
0.10625000298023224,0.05937499925494194,0.050500000815838574,0.012197271895388013,80,500,2.9812514781951904,2.99702827835083,0.002737642833477418,natural,0,baseline,,natural_baseline,3,,,4,none
0.09687500447034836,0.046875,0.050256250914186236,0.012183202867885403,10,500,2.982454776763916,2.997036825656891,0.002976358445918768,natural,0,baseline,,natural_baseline,3,,,8,none
0.10000000149011612,0.06875000149011612,0.05003750088438392,0.01131571797599897,20,500,2.9746994972229004,2.996964927196503,0.002534372164774613,natural,0,baseline,,natural_baseline,3,,,8,none
0.10312499850988388,0.04374999925494194,0.0502312508802861,0.011676182905893936,40,500,2.979738712310791,2.9969968128204347,0.0027082752499395335,natural,0,baseline,,natural_baseline,3,,,8,none
0.10625000298023224,0.05937499925494194,0.05019375083968043,0.011952933645516252,80,500,2.981614351272583,2.997003756046295,0.002718241255155289,natural,0,baseline,,natural_baseline,3,,,8,none
0.10000000149011612,0.046875,0.050275000974535945,0.012088644161706378,10,500,2.983729839324951,2.9970422353744506,0.0029397562919807477,natural,0,baseline,,natural_baseline,3,,,16,none
0.10625000298023224,0.0625,0.04993750084936619,0.012033319781163229,20,500,2.973740816116333,2.9969211835861205,0.002510613449004103,natural,0,baseline,,natural_baseline,3,,,16,none
0.09687500447034836,0.05000000074505806,0.0503937509059906,0.012032720908911316,40,500,2.981154203414917,2.996996913433075,0.0027032220336660174,natural,0,baseline,,natural_baseline,3,,,16,none
0.10312499850988388,0.05937499925494194,0.050137500908225774,0.012011576651122737,80,500,2.9815216064453125,2.9969886112213135,0.0027173676308420284,natural,0,baseline,,natural_baseline,3,,,16,none
1.0,0.987500011920929,0.9920562632083892,0.0053511765440572455,10,500,0.0031333062797784805,0.03844249429227784,0.026260856272820744,natural,0,baseline,,natural_baseline,3,,,32,none
0.809374988079071,0.7906250357627869,0.7667250114679337,0.012940706422077643,20,500,0.47256699204444885,0.5481089292168617,0.026052509402600697,natural,0,baseline,,natural_baseline,3,,,32,none
